"","system.index","SiteID","blue","blue_sd","date_unity","green","green_sd","nir","nir_sd","path","pixelCount","qa","qa_sd","red","red_sd","row","sat","swir1","swir1_sd","swir2","swir2_sd",".geo","endtime","date","date_only","chl_a","doc","p_sand","secchi","tis","tss","source","lat","long","TZID","date_utc","clouds","time","landsat_id","timediff","pwater","type","id"
"142",14,"USGS-394925105130100",1705,80.5677546288681,"1984-06-07T16:45:00Z",1869,84.2425754796083,2491,108.535415986845,33,32,130,0,1826,80.7557080025926,32,5,1734,67.6121464217044,1329,55.4657041417262,"{""type"":""Point"",""coordinates"":[-105.2174884,39.823597899999996]}","16:45:00","1984-06-06",FALSE,NA,NA,NA,1.9,NA,NA,"WQP",39.8235979,-105.2174884,"UTC","1984-06-07T16:45:00Z",36,"1984-06-06T17:05:27Z","LT05_L1TP_033032_19840606_20161004_01_T1",23.6590999808411,94,"Lake","New"
"143",183,"USGS-395150105072300",554,17.3564142774977,"1990-04-20T17:25:00Z",773,20.6552044560097,241,73.4194030053375,33,138,68,0,408,24.4433899258899,32,5,43,19.6458670569043,23,29.3830062893696,"{""type"":""Point"",""coordinates"":[-105.1235963,39.86387499999999]}","17:25:00","1990-04-20",FALSE,3.6,NA,NA,1.1684,NA,NA,"WQP",39.863875,-105.1235963,"UTC","1990-04-20T17:25:00Z",8,"1990-04-20T16:57:32Z","LT05_L1TP_033032_19900420_20161002_01_T1",0.457710260285272,98,"Lake","New"
"144",185,"USGS-395150105072300",525,28.7134954039995,"1990-10-30T17:25:00Z",663,32.334148581047,158,27.7872776236099,33,138,68,0,328,24.7494746294532,32,5,29,28.2648761559746,36,44.3881506542514,"{""type"":""Point"",""coordinates"":[-105.1235963,39.86387499999999]}","17:25:00","1990-10-29",FALSE,1.9,NA,NA,1.8288,NA,NA,"WQP",39.863875,-105.1235963,"UTC","1990-10-30T17:25:00Z",0,"1990-10-29T16:56:45Z","LT05_L1TP_033032_19901029_20160930_01_T1",24.4706877655453,98,"Lake","New"
"145",186,"USGS-395159105063200",668,26.9142878205779,"1990-04-20T16:00:00Z",989,39.1019181115201,280,126.073175400462,33,30,68,0,601,36.7656995944136,32,5,95,40.9609027678292,96,39.5629456267688,"{""type"":""Point"",""coordinates"":[-105.10942909999999,39.866375]}","16:00:00","1990-04-20",FALSE,2.4,NA,NA,0.8128,NA,NA,"WQP",39.866375,-105.1094291,"UTC","1990-04-20T16:00:00Z",8,"1990-04-20T16:57:32Z","LT05_L1TP_033032_19900420_20161002_01_T1",-0.958956406381395,98,"Lake","New"
"146",188,"USGS-395159105063200",523,27.0846615058943,"1990-10-30T16:25:00Z",663,24.4826469157238,158,40.6225990743522,33,30,68,0,328,28.892598052481,32,5,104,68.5173862769313,90,86.6445164001867,"{""type"":""Point"",""coordinates"":[-105.10942909999999,39.866375]}","16:25:00","1990-10-29",FALSE,1.9,NA,NA,1.8288,NA,13,"WQP",39.866375,-105.1094291,"UTC","1990-10-30T16:25:00Z",0,"1990-10-29T16:56:45Z","LT05_L1TP_033032_19901029_20160930_01_T1",23.4706877655453,98,"Lake","New"
"147",191,"NALMS-1092",279,18.7557052435221,"2015-07-22T15:30:00Z",298,24.1051082850633,175,41.6712585733667,33,37,68,0,157,25.8390251904045,32,7,86,28.4248525504141,57,33.282990959602,"{""type"":""Point"",""coordinates"":[-105.1103,39.8675]}","15:30:00","2015-07-22",FALSE,NA,NA,NA,6.3,NA,NA,"WQP",39.8675,-105.1103,"UTC","2015-07-22T15:30:00Z",3,"2015-07-22T17:37:03Z","LE07_L1TP_033032_20150722_20160902_01_T1",-2.11751499891281,98,"Lake","New"
"148",192,"NALMS-1092",973,21.8080739995833,"2002-07-01T12:00:00Z",1034,22.2336471960402,924,52.6281400377152,33,31,68,0.491340200377854,901,38.8764953906676,32,7,293,71.8061327993386,220,69.2248293831177,"{""type"":""Point"",""coordinates"":[-105.1103,39.8675]}","00:00:00","2002-07-02",TRUE,NA,NA,NA,4.75,NA,NA,"WQP",39.8675,-105.1103,"America/Denver","2002-07-01T18:00:00Z",29,"2002-07-02T17:25:44Z","LE07_L1TP_033032_20020702_20160928_01_T1",-23.4288988547193,98,"Lake","New"
"149",193,"NALMS-1092",356,24.2232434302066,"2004-07-06T15:35:00Z",410,22.8529775501405,174,46.0410779841548,33,37,68,0,184,26.7378038252329,32,7,86,26.5507218870715,91,35.2013513254127,"{""type"":""Point"",""coordinates"":[-105.1103,39.8675]}","15:35:00","2004-07-07",FALSE,NA,NA,NA,4.25,NA,NA,"WQP",39.8675,-105.1103,"UTC","2004-07-06T15:35:00Z",15,"2004-07-07T17:26:17Z","LE07_L1TP_033032_20040707_20160927_01_T1",-25.8549657411046,98,"Lake","New"
"150",194,"NALMS-1092",448,30.8755602238737,"2008-07-01T15:15:00Z",490,41.9917728211172,248,62.3078433941467,33,37,68,0,309,42.9114977585626,32,7,120,56.6713901123669,91,43.2131821188693,"{""type"":""Point"",""coordinates"":[-105.1103,39.8675]}","15:15:00","2008-07-02",FALSE,NA,NA,NA,4,NA,NA,"WQP",39.8675,-105.1103,"UTC","2008-07-01T15:15:00Z",3,"2008-07-02T17:26:51Z","LE07_L1TP_033032_20080702_20160918_01_T1",-26.1975005780326,98,"Lake","New"
"151",197,"NALMS-1092",385,18.6660318511832,"2013-07-09T15:25:00Z",474,20.3153732445591,254,26.6592271093096,33,37,324,0,312,22.9034560280269,32,8,217,31.9242392069229,187,30.4824129921853,"{""type"":""Point"",""coordinates"":[-105.1103,39.8675]}","15:25:00","2013-07-08",FALSE,NA,NA,NA,4.5,NA,NA,"WQP",39.8675,-105.1103,"UTC","2013-07-09T15:25:00Z",5.36,"2013-07-08T17:39:17Z","LC08_L1TP_033032_20130708_20170309_01_T1",21.7618319616715,98,"Lake","New"
"152",200,"STANDLEY-SL10-00",466,21.9543402441418,"2011-03-21T12:00:00Z",468,18.7942071453469,180,20.742426663457,33,24,68,0,289,19.5604032422647,32,7,106,21.5380799722001,69,28.0638842148093,"{""type"":""Point"",""coordinates"":[-105.11624,39.87086]}","00:00:00","2011-03-21",TRUE,1.2,NA,NA,3.25,NA,NA,"WQP",39.87086,-105.11624,"America/Denver","2011-03-21T18:00:00Z",56,"2011-03-21T17:30:51Z","LE07_L1TP_033032_20110321_20160914_01_T1",0.485766342480977,98,"Lake","New"
"153",312,"MWRD-BARR1",435,20.5464880852044,"2003-04-08T16:00:00Z",540,22.2185488240277,243,20.088166548038,33,66,68,0,386,19.3461769820297,32,5,121,27.229734631787,97,32.4520590112238,"{""type"":""Point"",""coordinates"":[-104.7777783,39.9377783]}","16:00:00","2003-04-08",FALSE,14.1,NA,NA,0.95,NA,9,"WQP",39.9377783,-104.7777783,"UTC","2003-04-08T16:00:00Z",8,"2003-04-08T17:11:43Z","LT05_L1TP_033032_20030408_20160915_01_T1",-1.19535889582502,80,"Lake","New"
"154",316,"MWRD-BARR1",276,18.3483847556261,"2003-06-10T16:50:00Z",384,16.060663236033,233,13.2209190196643,33,66,68,0,304,18.8698176558617,32,5,56,25.1712408956677,52,28.5534473787045,"{""type"":""Point"",""coordinates"":[-104.7777783,39.9377783]}","16:50:00","2003-06-11",FALSE,10.6,NA,NA,0.88,NA,15,"WQP",39.9377783,-104.7777783,"UTC","2003-06-10T16:50:00Z",4,"2003-06-11T17:13:01Z","LT05_L1TP_033032_20030611_20160915_01_T1",-24.3836169461078,80,"Lake","New"
"155",319,"MWRD-BARR1",354,25.0222903382984,"2003-05-27T21:00:00Z",428,21.4516561999072,281,18.5305508048551,33,66,68,0,305,22.1797947826933,32,5,94,29.3117877296519,83,29.21939743406,"{""type"":""Point"",""coordinates"":[-104.7777783,39.9377783]}","21:00:00","2003-05-26",FALSE,8.28,NA,NA,1.7,NA,NA,"WQP",39.9377783,-104.7777783,"UTC","2003-05-27T21:00:00Z",11,"2003-05-26T17:12:44Z","LT05_L1TP_033032_20030526_20160915_01_T1",27.7875835936268,80,"Lake","New"
"156",320,"MWRD-BARR1",510,25.3920770272456,"2003-07-22T21:26:00Z",695,19.6251838732007,362,17.0040237230251,33,66,68,0,568,24.369948677229,32,7,89,16.86877457184,59,22.6777895655109,"{""type"":""Point"",""coordinates"":[-104.7777783,39.9377783]}","21:26:00","2003-07-21",FALSE,17.1,NA,NA,0.64,NA,20,"WQP",39.9377783,-104.7777783,"UTC","2003-07-22T21:26:00Z",2,"2003-07-21T17:25:49Z","LE07_L1TP_033032_20030721_20160927_01_T1",28.0027843194538,80,"Lake","New"
"157",323,"MWRD-BARR2",417,21.1727395005743,"2003-04-08T17:00:00Z",500,26.871732359489,206,20.0770187944693,33,140,68,0,386,24.5595029199182,32,5,70,22.2139412008196,61,33.2072926586057,"{""type"":""Point"",""coordinates"":[-104.7652783,39.945]}","17:00:00","2003-04-08",FALSE,1,NA,NA,1.84,NA,4,"WQP",39.945,-104.7652783,"UTC","2003-04-08T17:00:00Z",8,"2003-04-08T17:11:43Z","LT05_L1TP_033032_20030408_20160915_01_T1",-0.195358895825015,96,"Lake","New"
"158",324,"MWRD-BARR2",387,26.9716962380785,"2003-09-23T19:15:00Z",574.661479994263,30.3487921287399,216.234976484933,57.4961271987701,33,140,68,0,414.031760091105,45.6961409302622,32,7,75,60.0676400198228,52,51.2204598788812,"{""type"":""Point"",""coordinates"":[-104.7652783,39.945]}","19:15:00","2003-09-23",FALSE,44.7,NA,NA,0.75,NA,31,"WQP",39.945,-104.7652783,"UTC","2003-09-23T19:15:00Z",0,"2003-09-23T17:25:29Z","LE07_L1TP_033032_20030923_20160928_01_T1",1.82521425028642,96,"Lake","New"
"159",328,"MWRD-BARR2",254,40.2074981176222,"2004-12-14T07:00:00Z",277,31.9585115111526,102,27.0645756738314,33,134,68,0,184,37.6615352067314,32,7,43,30.0503411073535,46,51.634271732792,"{""type"":""Point"",""coordinates"":[-104.7652783,39.945]}","07:00:00","2004-12-14",FALSE,NA,NA,NA,1.13,NA,NA,"WQP",39.945,-104.7652783,"UTC","2004-12-14T07:00:00Z",17,"2004-12-14T17:26:29Z","LE07_L1TP_033032_20041214_20160925_01_T1",-10.4414661194219,96,"Lake","New"
"160",330,"MWRD-BARR2",266,18.2821132056803,"2003-06-10T16:30:00Z",351,20.2770341086879,201,18.736840279873,33,140,68,0,219,21.2108029849251,32,5,57,23.1144126342975,52,27.0228503081283,"{""type"":""Point"",""coordinates"":[-104.7652783,39.945]}","16:30:00","2003-06-11",FALSE,NA,NA,NA,3.18,NA,NA,"WQP",39.945,-104.7652783,"UTC","2003-06-10T16:30:00Z",4,"2003-06-11T17:13:01Z","LT05_L1TP_033032_20030611_20160915_01_T1",-24.7169502794411,96,"Lake","New"
"161",331,"MWRD-BARR2",689.059966587532,113.699223697384,"2002-08-20T17:00:00Z",857.993368488335,157.312313016276,785,380.838983799759,33,140,68,0.939387555587088,761,240.935455833198,32,7,184,546.153379069825,128,489.5678775039,"{""type"":""Point"",""coordinates"":[-104.7652783,39.945]}","17:00:00","2002-08-19",FALSE,16.6,NA,NA,0.27,NA,72,"WQP",39.945,-104.7652783,"UTC","2002-08-20T17:00:00Z",1,"2002-08-19T17:25:26Z","LE07_L1TP_033032_20020819_20160928_01_T1",23.576031660272,96,"Lake","New"
"162",333,"MWRD-BARR2",336,19.6854136406649,"2003-05-27T20:37:00Z",390,15.4207586038554,245,16.2663481344968,33,140,68,0,274,18.1281098669149,32,5,70,22.484420910343,48,30.3355814185257,"{""type"":""Point"",""coordinates"":[-104.7652783,39.945]}","20:37:00","2003-05-26",FALSE,NA,NA,NA,2.9,NA,NA,"WQP",39.945,-104.7652783,"UTC","2003-05-27T20:37:00Z",11,"2003-05-26T17:12:44Z","LT05_L1TP_033032_20030526_20160915_01_T1",27.4042502602935,96,"Lake","New"
"163",334,"MWRD-BARR2",485,22.4770676786048,"2003-07-22T21:00:00Z",667,20.3040096070318,362,45.5250743871901,33,140,68,0,466,23.1287920222429,32,7,89,18.1481699195421,59,24.6720231130282,"{""type"":""Point"",""coordinates"":[-104.7652783,39.945]}","21:00:00","2003-07-21",FALSE,NA,NA,NA,0.82,NA,NA,"WQP",39.945,-104.7652783,"UTC","2003-07-22T21:00:00Z",2,"2003-07-21T17:25:49Z","LE07_L1TP_033032_20030721_20160927_01_T1",27.5694509861204,96,"Lake","New"
"164",335,"MWRD-BARR2",280,29.9936762042417,"2003-11-11T18:35:00Z",387,32.4163373713228,120,21.3141839809905,33,140,68,0,222,32.7126013290641,32,7,34,26.4606909068018,37,42.8852526861995,"{""type"":""Point"",""coordinates"":[-104.7652783,39.945]}","18:35:00","2003-11-10",FALSE,13.6,NA,NA,1.97,NA,11,"WQP",39.945,-104.7652783,"UTC","2003-11-11T18:35:00Z",1,"2003-11-10T17:25:48Z","LE07_L1TP_033032_20031110_20160927_01_T1",25.1532563394308,96,"Lake","New"
"165",340,"NARS_WQX-NLA06608-1083",502,20.7691903186678,"2007-06-29T12:00:00Z",773,36.0908804174348,1008.27717391304,303.518049870551,33,96,66,0,543,25.8530313845559,32,7,281,45.2630429330105,122,29.2570919702481,"{""type"":""Point"",""coordinates"":[-104.57933785,39.9937405921]}","00:00:00","2007-06-30",TRUE,318.24,NA,NA,0.63,NA,NA,"WQP",39.9937405921,-104.57933785,"America/Denver","2007-06-29T18:00:00Z",2,"2007-06-30T17:27:32Z","LE07_L1TP_033032_20070630_20160924_01_T1",-23.4590488974916,93,"Lake","New"
"166",341,"MWRD-HORSE CREEK2",1481,107.081683371062,"2004-01-13T17:30:00Z",1635,113.873449359962,1132,89.9800691237023,33,45,80,5.65685424949238,1552,108.351175738663,32,7,130,30.5154403337955,90,38.954104048511,"{""type"":""Point"",""coordinates"":[-104.5825,40.006945]}","17:30:00","2004-01-13",FALSE,NA,NA,NA,0.71,NA,NA,"WQP",40.006945,-104.5825,"UTC","2004-01-13T17:30:00Z",1,"2004-01-13T17:26:12Z","LE07_L1TP_033032_20040113_20160926_01_T1",0.0631446194648743,95,"Lake","New"
"167",343,"MWRD-HORSE CREEK2",479,43.025801054255,"2004-12-14T07:00:00Z",522,41.4325852653992,298,35.8937872840871,33,47,68,0,456,39.3683950606504,32,7,181,47.3164605848913,142,49.4284856372795,"{""type"":""Point"",""coordinates"":[-104.5825,40.006945]}","07:00:00","2004-12-14",FALSE,NA,NA,NA,0.45,NA,NA,"WQP",40.006945,-104.5825,"UTC","2004-12-14T07:00:00Z",17,"2004-12-14T17:26:29Z","LE07_L1TP_033032_20041214_20160925_01_T1",-10.4414661194219,95,"Lake","New"
"168",346,"NALMS-1080",307,12.0929033998025,"2015-07-29T17:10:00Z",536,13.8849230601274,267,20.3867464358845,33,74,324,0,313,14.2730853079302,32,8,90,18.3151984371202,66,15.1765901868803,"{""type"":""Point"",""coordinates"":[-104.5825,40.007]}","17:10:00","2015-07-30",FALSE,NA,NA,NA,1,NA,NA,"WQP",40.007,-104.5825,"UTC","2015-07-29T17:10:00Z",0.62,"2015-07-30T17:36:54Z","LC08_L1TP_033032_20150730_20170226_01_T1",-24.4485965816842,94,"Lake","New"
"169",347,"NALMS-1080",715,20.8219969156558,"2010-06-23T06:10:00Z",871,39.5979797464467,1131,58.3799813482513,33,3,66,0,835,41.641325627314,32,7,1064,56.5469323266568,827,27.7648858972789,"{""type"":""Point"",""coordinates"":[-104.5825,40.007]}","06:10:00","2010-06-22",FALSE,NA,NA,NA,1.2,NA,NA,"WQP",40.007,-104.5825,"UTC","2010-06-23T06:10:00Z",36,"2010-06-22T17:29:27Z","LE07_L1TP_033032_20100622_20160915_01_T1",12.675572818915,94,"Lake","New"
"170",348,"NALMS-1085",307,9.59909784814546,"2015-07-29T16:15:00Z",558,19.1913511373615,170,10.2925944251195,33,136,324,0,338,14.0687803161744,32,8,73,3.39402557475287,51,3.14179741604393,"{""type"":""Point"",""coordinates"":[-104.5131,40.017]}","16:15:00","2015-07-30",FALSE,NA,NA,NA,0.9,NA,NA,"WQP",40.017,-104.5131,"UTC","2015-07-29T16:15:00Z",0.62,"2015-07-30T17:36:54Z","LC08_L1TP_033032_20150730_20170226_01_T1",-25.3652632483509,96,"Lake","New"
"171",349,"NALMS-1085",374,19.1990222299152,"2008-06-25T08:15:00Z",565,37.243192174165,378,56.6321734611542,33,136,68,0.497180632481473,400,25.1001098975387,32,5,153,26.1006243793722,86,23.0639988471225,"{""type"":""Point"",""coordinates"":[-104.5131,40.017]}","08:15:00","2008-06-24",FALSE,NA,NA,NA,1.75,NA,NA,"WQP",40.017,-104.5131,"UTC","2008-06-25T08:15:00Z",1,"2008-06-24T17:24:43Z","LT05_L1TP_033032_20080624_20160909_01_T1",14.8379652725326,96,"Lake","New"
"172",351,"MWRD-PROSPECT1",1103,94.0518887926611,"2004-01-13T18:30:00Z",1279,103.970650636474,897,93.4790837585926,33,17,68,3.86627687650707,1182,102.089891863794,32,7,174,28.4089025473466,136,61.4108068440062,"{""type"":""Point"",""coordinates"":[-104.51,40.017777699999996]}","18:30:00","2004-01-13",FALSE,NA,NA,NA,0.45,NA,NA,"WQP",40.0177777,-104.51,"UTC","2004-01-13T18:30:00Z",1,"2004-01-13T17:26:12Z","LE07_L1TP_033032_20040113_20160926_01_T1",1.06314461946487,94,"Lake","New"
"173",358,"NALMS-1073",603,16.2919912910897,"2004-07-06T15:18:00Z",782,17.0000918158758,159,14.7012656338934,33,62,68,0,394,22.2285042138193,32,7,48,20.5000697950641,54,22.3542626653892,"{""type"":""Point"",""coordinates"":[-105.2232,40.0782]}","15:18:00","2004-07-07",FALSE,NA,NA,NA,1.2,NA,NA,"WQP",40.0782,-105.2232,"UTC","2004-07-06T15:18:00Z",15,"2004-07-07T17:26:17Z","LE07_L1TP_033032_20040707_20160927_01_T1",-26.1382990744379,98,"Lake","New"
"174",359,"NALMS-1073",927,22.4746685546989,"2000-07-05T17:00:00Z",1290,18.8852102932438,384,19.7448569252856,33,136,68,0,1017,26.13342358527,32,5,155,24.2492776263113,120,27.4008593556043,"{""type"":""Point"",""coordinates"":[-105.2232,40.0782]}","17:00:00","2000-07-04",FALSE,NA,NA,NA,0.8,NA,NA,"WQP",40.0782,-105.2232,"UTC","2000-07-05T17:00:00Z",0,"2000-07-04T17:14:05Z","LT05_L1TP_033032_20000704_20160918_01_T1",23.7652008141743,98,"Lake","New"
"175",364,"USGS-400546105154900",522,65.0155890496326,"1998-05-11T16:00:00Z",665,114.791536625778,461,49.562747840843,33,92,68,0.4534055133613,467,76.3854973851388,32,5,238,59.1521329674051,184,48.6450824376794,"{""type"":""Point"",""coordinates"":[-105.26415609999998,40.0960966]}","16:00:00","1998-05-12",FALSE,1.1,3.5,NA,2.1336,NA,NA,"WQP",40.0960966,-105.2641561,"UTC","1998-05-11T16:00:00Z",27,"1998-05-12T17:14:41Z","LT05_L1TP_033032_19980512_20160923_01_T1",-25.2449433333344,95,"Lake","New"
"176",365,"USGS-400600105154400",540,42.441237606791,"1998-05-11T17:00:00Z",629,60.1955154160831,425,29.9860049661031,33,81,68,0,467,46.8529627871347,32,5,214,32.3391568205205,116,36.2494028142475,"{""type"":""Point"",""coordinates"":[-105.2627672,40.0999855]}","17:00:00","1998-05-12",FALSE,1.5,3.5,NA,1.9812,NA,NA,"WQP",40.0999855,-105.2627672,"UTC","1998-05-11T17:00:00Z",27,"1998-05-12T17:14:41Z","LT05_L1TP_033032_19980512_20160923_01_T1",-24.2449433333344,95,"Lake","New"
"177",369,"NALMS-1075",346,24.671154205979,"2008-07-17T15:06:00Z",295,23.2697337309266,240,26.6707606198768,33,134,68,0,227,24.4680724039345,32,7,137,25.1511636194056,86,28.4371172394491,"{""type"":""Point"",""coordinates"":[-105.3717,40.216699999999996]}","15:06:00","2008-07-18",FALSE,NA,NA,NA,3.018,NA,NA,"WQP",40.2167,-105.3717,"UTC","2008-07-17T15:06:00Z",9,"2008-07-18T17:26:39Z","LE07_L1TP_033032_20080718_20160918_01_T1",-26.3442088350323,95,"Lake","New"
"178",370,"NALMS-1075",202,29.1737146099475,"2013-07-17T08:30:00Z",176,29.8936074112904,160,35.0566588232017,33,135,68,0,118,32.6647316131332,32,7,81,38.917908044106,55,40.151889944534,"{""type"":""Point"",""coordinates"":[-105.3717,40.216699999999996]}","08:30:00","2013-07-16",FALSE,NA,NA,NA,4.633,NA,NA,"WQP",40.2167,-105.3717,"UTC","2013-07-17T08:30:00Z",4,"2013-07-16T17:32:40Z","LE07_L1TP_033032_20130716_20160907_01_T1",14.9554385352797,95,"Lake","New"
"179",373,"MWRD-MILTON2",475,24.678828878425,"2003-04-08T17:00:00Z",669,29.5254454898857,368,21.8923740210876,33,137,68,0,519,32.5816801271567,32,5,320,47.7840090859068,278,41.7074696763002,"{""type"":""Point"",""coordinates"":[-104.6377783,40.2272217]}","17:00:00","2003-04-08",FALSE,NA,NA,NA,0.59,NA,NA,"WQP",40.2272217,-104.6377783,"UTC","2003-04-08T17:00:00Z",8,"2003-04-08T17:11:43Z","LT05_L1TP_033032_20030408_20160915_01_T1",-0.195358895825015,93,"Lake","New"
"180",374,"MWRD-MILTON2",312,19.8573789983944,"2003-09-23T17:25:00Z",536,19.3831145669495,178,19.3380354718934,33,135,68,0,338,18.2372957829825,32,7,50,18.9216998978242,26,30.9737408142354,"{""type"":""Point"",""coordinates"":[-104.6377783,40.2272217]}","17:25:00","2003-09-23",FALSE,140.2,NA,NA,0.5,NA,23,"WQP",40.2272217,-104.6377783,"UTC","2003-09-23T17:25:00Z",0,"2003-09-23T17:25:29Z","LE07_L1TP_033032_20030923_20160928_01_T1",-0.00811908304691315,93,"Lake","New"
"181",379,"MWRD-MILTON2",267,17.0329902133373,"2003-06-10T20:05:00Z",332,20.3157267864515,213,20.7951631076526,33,137,68,0,206,18.3075937733599,32,5,62,21.5401398016747,54,28.7813504834156,"{""type"":""Point"",""coordinates"":[-104.6377783,40.2272217]}","20:05:00","2003-06-11",FALSE,NA,NA,NA,2.17,NA,NA,"WQP",40.2272217,-104.6377783,"UTC","2003-06-10T20:05:00Z",4,"2003-06-11T17:13:01Z","LT05_L1TP_033032_20030611_20160915_01_T1",-21.1336169461078,93,"Lake","New"
"182",381,"MWRD-MILTON2",323,19.1013934550593,"2003-05-27T17:00:00Z",395,20.2646431540503,250,18.2733753004709,33,137,68,0,277,20.1305214107624,32,5,71,19.7949233346241,49,26.4607591086076,"{""type"":""Point"",""coordinates"":[-104.6377783,40.2272217]}","17:00:00","2003-05-26",FALSE,NA,NA,NA,4.85,NA,NA,"WQP",40.2272217,-104.6377783,"UTC","2003-05-27T17:00:00Z",11,"2003-05-26T17:12:44Z","LT05_L1TP_033032_20030526_20160915_01_T1",23.7875835936268,93,"Lake","New"
"183",382,"MWRD-MILTON2",370,21.6430927601146,"2003-07-22T17:30:00Z",627,22.6163027384039,295,32.1661664212714,33,137,68,0,377,18.8833682724965,32,7,75,20.4055791513993,53,22.0336371430601,"{""type"":""Point"",""coordinates"":[-104.6377783,40.2272217]}","17:30:00","2003-07-21",FALSE,NA,NA,NA,1.6,NA,NA,"WQP",40.2272217,-104.6377783,"UTC","2003-07-22T17:30:00Z",2,"2003-07-21T17:25:49Z","LE07_L1TP_033032_20030721_20160927_01_T1",24.0694509861204,93,"Lake","New"
"184",387,"MWRD-MILTON3",501,55.980799751597,"2003-04-08T16:01:00Z",672,110.700882759746,370,42.5666647359829,33,65,68,0,590,123.380122688204,32,5,347,52.8779458731456,278,49.5330718520525,"{""type"":""Point"",""coordinates"":[-104.63805499999998,40.238055]}","16:01:00","2003-04-08",FALSE,NA,NA,NA,0.98,NA,NA,"WQP",40.238055,-104.638055,"UTC","2003-04-08T16:01:00Z",8,"2003-04-08T17:11:43Z","LT05_L1TP_033032_20030408_20160915_01_T1",-1.17869222915835,93,"Lake","New"
"185",388,"MWRD-MILTON3",312,23.8454755024938,"2003-09-23T16:30:00Z",514,27.8063254665845,263,65.9941590214112,33,63,68,0.249968503936912,338,27.8103754308973,32,7,76,25.5379116850331,80,32.0618811476514,"{""type"":""Point"",""coordinates"":[-104.63805499999998,40.238055]}","16:30:00","2003-09-23",FALSE,NA,NA,NA,0.4,NA,NA,"WQP",40.238055,-104.638055,"UTC","2003-09-23T16:30:00Z",0,"2003-09-23T17:25:29Z","LE07_L1TP_033032_20030923_20160928_01_T1",-0.92478574971358,93,"Lake","New"
"186",393,"MWRD-MILTON3",483,48.3725973319132,"2004-12-14T07:00:00Z",527,45.1691240830679,300,33.1061403507811,33,33,68,0,405,43.4695887067317,32,7,182,34.5543316611288,143,43.7385167928643,"{""type"":""Point"",""coordinates"":[-104.63805499999998,40.238055]}","07:00:00","2004-12-14",FALSE,NA,NA,NA,5.7,NA,NA,"WQP",40.238055,-104.638055,"UTC","2004-12-14T07:00:00Z",17,"2004-12-14T17:26:29Z","LE07_L1TP_033032_20041214_20160925_01_T1",-10.4414661194219,93,"Lake","New"
"187",395,"MWRD-MILTON3",291,20.7217691323964,"2003-06-10T19:00:00Z",429,20.7933193641012,277,17.5077734214695,33,65,68,0,285,22.1969345929892,32,5,107,33.7788281438127,86,32.685070692196,"{""type"":""Point"",""coordinates"":[-104.63805499999998,40.238055]}","19:00:00","2003-06-11",FALSE,NA,NA,NA,2.62,NA,NA,"WQP",40.238055,-104.638055,"UTC","2003-06-10T19:00:00Z",4,"2003-06-11T17:13:01Z","LT05_L1TP_033032_20030611_20160915_01_T1",-22.2169502794411,93,"Lake","New"
"188",398,"MWRD-MILTON3",369,21.1809001825794,"2003-05-27T16:00:00Z",441,22.1170848844729,327,18.9765598169217,33,65,68,0,318,24.9275684461813,32,5,122,33.2691018227826,84,32.613954975924,"{""type"":""Point"",""coordinates"":[-104.63805499999998,40.238055]}","16:00:00","2003-05-26",FALSE,NA,NA,NA,4.31,NA,NA,"WQP",40.238055,-104.638055,"UTC","2003-05-27T16:00:00Z",11,"2003-05-26T17:12:44Z","LT05_L1TP_033032_20030526_20160915_01_T1",22.7875835936268,93,"Lake","New"
"189",399,"MWRD-MILTON3",363,20.6877947609452,"2003-07-22T16:00:00Z",623,29.1073751812292,366,76.8966477674405,33,65,68,0.419636359907405,373,27.8830354990098,32,7,109,25.6609389341514,53,29.7539257019062,"{""type"":""Point"",""coordinates"":[-104.63805499999998,40.238055]}","16:00:00","2003-07-21",FALSE,NA,NA,NA,1.6,NA,NA,"WQP",40.238055,-104.638055,"UTC","2003-07-22T16:00:00Z",2,"2003-07-21T17:25:49Z","LE07_L1TP_033032_20030721_20160927_01_T1",22.5694509861204,93,"Lake","New"
"190",402,"NALMS-1084",197,8.07531382420368,"2015-07-14T17:15:00Z",326,25.2058275054475,97,17.8845854980623,33,64,324,0,163,16.9792785016767,32,8,48,14.2290141524281,35,11.9993082482908,"{""type"":""Point"",""coordinates"":[-104.63809999999998,40.2381]}","17:15:00","2015-07-14",FALSE,NA,NA,NA,3.15,NA,NA,"WQP",40.2381,-104.6381,"UTC","2015-07-14T17:15:00Z",8.96,"2015-07-14T17:36:50Z","LC08_L1TP_033032_20150714_20170226_01_T1",-0.364040305283335,93,"Lake","New"
"191",403,"NALMS-1084",394,18.1408268722618,"2008-07-09T17:20:00Z",631,52.5245455083561,626,274.078405592468,33,64,66,0.883330876568911,415,34.5653818870847,32,5,210,50.1238699997317,115,32.9027330741688,"{""type"":""Point"",""coordinates"":[-104.63809999999998,40.2381]}","17:20:00","2008-07-10",FALSE,NA,NA,NA,1.95,NA,NA,"WQP",40.2381,-104.6381,"UTC","2008-07-09T17:20:00Z",2,"2008-07-10T17:24:16Z","LT05_L1TP_033032_20080710_20160906_01_T1",-24.0711230694585,93,"Lake","New"
